BASE_NODE, NEIGHBOUR 
2230,564
2230,472
2230,6184
2230,2549
2230,5292
2230,6681
2230,5218
2230,5220
2230,4836
2230,8399
2230,5281
2230,1340
2230,8324
2230,8099
2230,6307
2230,1411
2230,9560
2230,3351
2230,9935
2231,2231
2231,4263
2231,2074
2231,4200
2231,2762
2231,6063
2231,4494
2231,6831
2231,8803
2231,8637
2231,1221
2231,5266
2231,456
2231,966
2231,6508
2231,650
2231,7110
2231,483
2231,7458
2231,4056
2232,2232
2232,4034
2232,7937
2232,2942
2232,5258
2232,7494
2232,9016
2232,866
2232,8986
2232,5109
2232,5839
2232,4339
2232,3698
2232,9191
2232,2257
2232,9249
2232,6064
2232,8231
2232,3612
2232,3854
2233,2233
2233,6630
2233,5426
2233,8584
2233,8091
2233,989
2233,4106
2233,4876
2233,3956
2233,3696
2233,1115
2233,4016
2233,9
2233,4605
2233,7348
2233,2834
2233,1958
2233,1094
2233,7872
2233,3430
2234,2234
2234,392
2234,7027
2234,6652
2234,5740
2234,5918
2234,5438
2234,6993
2234,9459
2234,1470
2234,9528
2234,8392
2234,8282
2234,2458
2234,5154
2234,1715
2234,2334
2234,721
2234,7346
2234,6787
2235,2235
2235,3035
2235,7403
2235,7337
2235,2240
2235,9732
2235,6900
2235,1868
2235,7356
2235,6368
2235,8915
2235,1296
2235,4671
2235,185
2235,7880
2235,9709
2235,8693
2235,9051
2235,6539
2235,8969
2236,2236
2236,2496
2236,8701
2236,3412
2236,6194
2236,1467
2236,1994
2236,6614
2236,1426
2236,2594
2236,8433
2236,7865
2236,6587
2236,2179
2236,7918
2236,5851
2236,4030
2236,4130
2236,5951
2236,4214
2237,2237
2237,8751
2237,5325
2237,6714
2237,2962
2237,3602
2237,2348
2237,8015
2237,6084
2237,7236
2237,439
2237,1063
2237,7115
2237,4938
2237,1284
2237,6773
2237,5409
2237,8382
2237,1743
2237,4474
2238,2238
2238,5069
2238,8547
2238,5980
2238,5271
2238,3909
2238,909
2238,3391
2238,4306
2238,8168
2238,2798
2238,6540
2238,1193
2238,6473
2238,6054
2238,9161
2238,5516
2238,8144
2238,7810
2238,2021
2239,2239
2239,4107
2239,9443
2239,1201
2239,2943
2239,1354
2239,3560
2239,8513
2239,8222
2239,848
2239,5382
2239,1617
2239,5697
2239,4078
2239,6387
2239,8772
2239,1159
2239,5255
2239,1033
2239,5332
2240,2240
2240,2359
2240,9709
2240,6900
2240,2235
2240,9051
2240,3418
2240,185
2240,7787
2240,7403
2240,5483
2240,1257
2240,7356
2240,6815
2240,6368
2240,7337
2240,1868
2240,6539
2240,3035
2240,8693
2241,2241
2241,1466
2241,1594
2241,5341
2241,1335
2241,6045
2241,9150
2241,2786
2241,4581
2241,436
2241,9206
2241,3486
2241,6033
2241,681
2241,4163
2241,262
2241,6731
2241,5682
2241,3127
2241,7070
2242,2242
2242,5417
2242,7963
2242,8903
2242,5030
2242,3618
2242,9596
2242,8783
2242,8919
2242,3933
2242,2473
2242,199
2242,5695
2242,1913
2242,8302
2242,2698
2242,6285
2242,8134
2242,2210
2242,9891
2243,2243
2243,2528
2243,8490
2243,4005
2243,3450
2243,7109
2243,4030
2243,4212
2243,8446
2243,9227
2243,7524
2243,6567
2243,4450
2243,8585
2243,2769
2243,2496
2243,5654
2243,4901
2243,212
2243,2344
2244,2244
2244,3249
2244,743
2244,8998
2244,6939
2244,6346
2244,4799
2244,3279
2244,1252
2244,9911
2244,2789
2244,6147
2244,45
2244,5033
2244,4794
2244,2827
2244,1807
2244,8203
2244,4415
2244,2980
2245,2245
2245,2166
2245,8145
2245,2736
2245,8938
2245,3754
2245,2666
2245,7638
2245,4948
2245,8512
2245,4315
2245,4260
2245,8543
2245,785
2245,8514
2245,2865
2245,3752
2245,3255
2245,726
2245,8364
2246,2246
2246,1580
2246,8581
2246,6010
2246,4093
2246,7236
2246,6462
2246,3989
2246,1063
2246,4175
2246,6111
2246,7503
2246,1718
2246,1979
2246,1233
2246,4365
2246,2658
2246,2526
2246,9593
2246,8382
2247,2247
2247,6897
2247,5427
2247,891
2247,3868
2247,7606
2247,4918
2247,9864
2247,8674
2247,7823
2247,7555
2247,8259
2247,1595
2247,2417
2247,6926
2247,9794
2247,6161
2247,6517
2247,7443
2247,7651
2248,2248
2248,3424
2248,1281
2248,9605
2248,3988
2248,7056
2248,9118
2248,5329
2248,4437
2248,4186
2248,7299
2248,7391
2248,6582
2248,1222
2248,5114
2248,6640
2248,7687
2248,837
2248,2509
2248,342
2249,2249
2249,7394
2249,4343
2249,1914
2249,968
2249,5552
2249,476
2249,6147
2249,7513
2249,2408
2249,2884
2249,4135
2249,145
2249,824
2249,541
2249,6346
2249,4415
2249,1075
2249,8061
2249,8987
2250,2250
2250,9274
2250,5879
2250,7692
2250,4575
2250,7866
2250,4801
2250,5941
2250,2759
2250,957
2250,7715
2250,7858
2250,5419
2250,3629
2250,6635
2250,7377
2250,7503
2250,6879
2250,3487
2250,9631
2251,2251
2251,421
2251,6476
2251,7711
2251,8500
2251,962
2251,3543
2251,6704
2251,2785
2251,3510
2251,162
2251,9160
2251,1758
2251,5462
2251,1036
2251,5846
2251,1203
2251,479
2251,6020
2251,9669
2252,2252
2252,4460
2252,5419
2252,7996
2252,8890
2252,2611
2252,2511
2252,7225
2252,8580
2252,6335
2252,2759
2252,5587
2252,4801
2252,2250
2252,9274
2252,7762
2252,2936
2252,1589
2252,9144
2252,3354
2253,2253
2253,3382
2253,8435
2253,2284
2253,9267
2253,786
2253,366
2253,4675
2253,2696
2253,7628
2253,1806
2253,3147
2253,7289
2253,8650
2253,82
2253,123
2253,6763
2253,520
2253,1215
2253,286
2254,2254
2254,3162
2254,8320
2254,2269
2254,3111
2254,1339
2254,8328
2254,6374
2254,6496
2254,8400
2254,8694
2254,4931
2254,55
2254,9887
2254,6836
2254,188
2254,9361
2254,9375
2254,4074
2254,6812
2255,2255
2255,8382
2255,6929
2255,9586
2255,52
2255,1885
2255,7329
2255,6447
2255,6000
2255,4637
2255,5947
2255,9762
2255,1063
2255,7053
2255,2372
2255,1233
2255,651
2255,4445
2255,9688
2255,5229
2256,2256
2256,1155
2256,1474
2256,3523
2256,9806
2256,3365
2256,8465
2256,5799
2256,1149
2256,7060
2256,4693
2256,9080
2256,9879
2256,5920
2256,4361
2256,7069
2256,3171
2256,4085
2256,3063
2256,7334
2257,2257
2257,154
2257,3070
2257,8824
2257,8231
2257,9191
2257,5258
2257,3180
2257,5750
2257,565
2257,4815
2257,4477
2257,7494
2257,3926
2257,4521
2257,9016
2257,9124
2257,8277
2257,5118
2257,1626
2258,2258
2258,7583
2258,2564
2258,8875
2258,5866
2258,675
2258,7688
2258,690
2258,9321
2258,5217
2258,5002
2258,4136
2258,9540
2258,6180
2258,113
2258,5062
2258,1968
2258,4011
2258,6379
2258,6973
2259,2259
2259,918
2259,5770
2259,8625
2259,9236
2259,8662
2259,6085
2259,133
2259,6543
2259,6628
2259,5630
2259,5255
2259,2031
2259,5822
2259,9460
2259,3533
2259,1850
2259,8310
2259,1964
2259,9446
2260,2260
2260,3092
2260,7118
2260,8392
2260,2305
2260,7018
2260,6445
2260,4586
2260,1284
2260,7240
2260,6913
2260,2974
2260,881
2260,8177
2260,3715
2260,1715
2260,1527
2260,7027
2260,306
2260,9835
2261,2261
2261,7751
2261,5574
2261,312
2261,1162
2261,1251
2261,1949
2261,9754
2261,3926
2261,1578
2261,1102
2261,8322
2261,6401
2261,2583
2261,8192
2261,6824
2261,5101
2261,8869
2261,3033
2261,8572
2262,2262
2262,631
2262,949
2262,7754
2262,9852
2262,4218
2262,4144
2262,1773
2262,9874
2262,1600
2262,54
2262,5655
2262,7877
2262,1245
2262,2508
2262,308
2262,351
2262,7817
2262,3465
2262,7315
2263,2263
2263,9979
2263,9414
2263,2751
2263,2856
2263,9158
2263,3363
2263,4115
2263,150
2263,4931
2263,725
2263,1936
2263,2919
2263,3162
2263,7166
2263,8118
2263,4216
2263,7231
2263,2692
2263,5442
2264,2264
2264,8341
2264,1182
2264,249
2264,2842
2264,9388
2264,8215
2264,3427
2264,5051
2264,622
2264,3608
2264,2836
2264,7753
2264,2229
2264,228
2264,9660
2264,5908
2264,854
2264,3541
2264,4109
2265,2265
2265,8849
2265,8488
2265,580
2265,425
2265,7944
2265,1725
2265,3553
2265,2861
2265,146
2265,2703
2265,8402
2265,8857
2265,8859
2265,4806
2265,6128
2265,2016
2265,2048
2265,2678
2265,5249
2266,2266
2266,93
2266,1091
2266,7062
2266,3441
2266,6936
2266,5359
2266,187
2266,411
2266,5566
2266,1442
2266,7856
2266,724
2266,8834
2266,1793
2266,864
2266,8210
2266,1761
2266,2224
2266,2006
2267,2267
2267,6709
2267,384
2267,8650
2267,6231
2267,2284
2267,1774
2267,786
2267,3799
2267,5072
2267,5193
2267,8379
2267,82
2267,4434
2267,3267
2267,9992
2267,5589
2267,42
2267,2696
2267,4900
2268,2268
2268,1720
2268,4100
2268,9769
2268,9872
2268,4854
2268,2472
2268,163
2268,2819
2268,3512
2268,460
2268,6023
2268,513
2268,769
2268,7879
2268,5768
2268,5925
2268,6708
2268,7973
2268,1348
2269,2269
2269,3162
2269,6680
2269,6374
2269,9375
2269,7726
2269,9887
2269,9341
2269,9181
2269,1339
2269,9158
2269,407
2269,5932
2269,9979
2269,8694
2269,7168
2269,8320
2269,5201
2269,8400
2269,1642
2270,2270
2270,9415
2270,9802
2270,4008
2270,6025
2270,4988
2270,7690
2270,519
2270,8529
2270,3540
2270,1164
2270,6975
2270,477
2270,9747
2270,6485
2270,555
2270,7806
2270,4699
2270,8354
2270,7957
2271,2271
2271,3145
2271,7260
2271,4844
2271,9243
2271,3945
2271,2085
2271,9600
2271,5056
2271,7893
2271,6092
2271,7055
2271,4219
2271,5710
2271,1015
2271,9258
2271,6867
2271,5302
2271,5404
2271,197
2272,2272
2272,8079
2272,9729
2272,684
2272,2388
2272,8485
2272,9406
2272,3707
2272,7933
2272,8589
2272,521
2272,8964
2272,6068
2272,2084
2272,5421
2272,5023
2272,3282
2272,1993
2272,482
2272,1840
2273,2273
2273,3733
2273,9612
2273,4379
2273,5560
2273,742
2273,1081
2273,9818
2273,6197
2273,9709
2273,5010
2273,9770
2273,8179
2273,5423
2273,3783
2273,7765
2273,5911
2273,5483
2273,942
2273,6815
2274,2274
2274,8150
2274,8250
2274,8189
2274,2199
2274,8057
2274,2948
2274,6827
2274,5580
2274,8284
2274,7837
2274,1180
2274,8117
2274,5445
2274,9827
2274,5403
2274,5093
2274,8169
2274,3625
2274,6163
2275,2275
2275,3700
2275,1687
2275,5353
2275,2867
2275,5289
2275,4274
2275,7814
2275,7830
2275,3254
2275,9546
2275,6526
2275,8500
2275,6020
2275,3879
2275,1423
2275,810
2275,695
2275,8667
2275,9894
2276,2276
2276,1138
2276,4231
2276,5146
2276,895
2276,8578
2276,1043
2276,424
2276,4082
2276,9302
2276,1114
2276,7645
2276,4745
2276,7360
2276,4198
2276,261
2276,5940
2276,8347
2276,9033
2276,5959
2277,2277
2277,7826
2277,577
2277,6866
2277,3508
2277,6898
2277,745
2277,4911
2277,2025
2277,8106
2277,5753
2277,9023
2277,8438
2277,8360
2277,3023
2277,2317
2277,2116
2277,3668
2277,2046
2277,8076
2278,2278
2278,8316
2278,651
2278,3844
2278,5394
2278,9081
2278,8609
2278,6961
2278,2534
2278,7736
2278,5615
2278,4284
2278,1292
2278,6304
2278,7486
2278,9798
2278,4843
2278,7911
2278,1933
2278,1013
2279,2279
2279,547
2279,974
2279,5936
2279,8923
2279,3785
2279,9567
2279,938
2279,5672
2279,9778
2279,9335
2279,6206
2279,7722
2279,4292
2279,2359
2279,2726
2279,9775
2279,5956
2279,453
2279,7729
2280,2280
2280,3166
2280,6953
2280,330
2280,7165
2280,7777
2280,4027
2280,2644
2280,3861
2280,3463
2280,6907
2280,1875
2280,3819
2280,1141
2280,9763
2280,2682
2280,5185
2280,1715
2280,8536
2280,9783
2281,2281
2281,2312
2281,1830
2281,9343
2281,8089
2281,6992
2281,5702
2281,1452
2281,3139
2281,4800
2281,423
2281,6567
2281,9138
2281,5023
2281,9297
2281,299
2281,2232
2281,3826
2281,8446
2281,5468
2282,2282
2282,4458
2282,9392
2282,6256
2282,5415
2282,6495
2282,1489
2282,9500
2282,837
2282,8992
2282,5032
2282,8608
2282,1978
2282,1727
2282,8844
2282,3333
2282,2409
2282,6828
2282,8919
2282,4289
2283,2283
2283,9605
2283,2700
2283,5298
2283,342
2283,3582
2283,1261
2283,6173
2283,6074
2283,9073
2283,4405
2283,6431
2283,2509
2283,4488
2283,5347
2283,6785
2283,5034
2283,7969
2283,5061
2283,7299
2284,2284
2284,786
2284,3799
2284,2267
2284,2253
2284,8650
2284,3606
2284,9267
2284,6318
2284,286
2284,59
2284,6776
2284,384
2284,5193
2284,520
2284,3267
2284,4484
2284,7278
2284,5606
2284,366
2285,2285
2285,8163
2285,1051
2285,7363
2285,9213
2285,327
2285,4204
2285,3976
2285,7737
2285,3770
2285,876
2285,5805
2285,8719
2285,6916
2285,1098
2285,4107
2285,4002
2285,6713
2285,2743
2285,28
2286,2286
2286,6701
2286,8380
2286,5771
2286,9344
2286,1754
2286,711
2286,8640
2286,8786
2286,4288
2286,4832
2286,9986
2286,2411
2286,2685
2286,4048
2286,276
2286,1002
2286,1217
2286,2078
2286,6924
2287,2287
2287,66
2287,329
2287,7647
2287,1958
2287,1247
2287,7803
2287,6620
2287,7198
2287,8238
2287,10
2287,8664
2287,5898
2287,94
2287,2747
2287,1251
2287,7282
2287,7500
2287,5014
2287,3045
2288,2288
2288,7351
2288,3224
2288,3252
2288,4924
2288,3627
2288,3819
2288,7165
2288,7290
2288,2765
2288,5185
2288,1739
2288,4047
2288,552
2288,5939
2288,3199
2288,9400
2288,8343
2288,4998
2288,2644
2289,2289
2289,6438
2289,8233
2289,7663
2289,2204
2289,9584
2289,5099
2289,9825
2289,1565
2289,5221
2289,2133
2289,6176
2289,2485
2289,1810
2289,9454
2289,2941
2289,9608
2289,8692
2289,5413
2289,6177
2290,2290
2290,9587
2290,4971
2290,7627
2290,4865
2290,4180
2290,1129
2290,9776
2290,1305
2290,4860
2290,9516
2290,2564
2290,659
2290,6835
2290,6040
2290,5906
2290,6956
2290,5217
2290,6357
2290,2492
2291,2291
2291,9588
2291,418
2291,4682
2291,3789
2291,6593
2291,7038
2291,6155
2291,8797
2291,4064
2291,9018
2291,326
2291,4776
2291,2777
2291,991
2291,7933
2291,8594
2291,5066
2291,3774
2291,5933
2292,2292
2292,914
2292,439
2292,5178
2292,2089
2292,264
2292,1833
2292,9307
2292,52
2292,8015
2292,5000
2292,523
2292,442
2292,1706
2292,8219
2292,5440
2292,2520
2292,9488
2292,2694
2292,2447
2293,2293
2293,6378
2293,7011
2293,1689
2293,6694
2293,1956
2293,6204
2293,8358
2293,7752
2293,6855
2293,1390
2293,6269
2293,540
2293,6088
2293,1753
2293,4825
2293,5529
2293,3518
2293,4602
2293,8756
2294,2294
2294,9331
2294,6119
2294,4167
2294,3310
2294,4965
2294,6431
2294,1953
2294,8327
2294,147
2294,4395
2294,825
2294,5659
2294,4183
2294,1064
2294,95
2294,8074
2294,8200
2294,7547
2294,7295
2295,2295
2295,8661
2295,9168
2295,5912
2295,1879
2295,4629
2295,3717
2295,9929
2295,8918
2295,3715
2295,6995
2295,901
2295,763
2295,7966
2295,227
2295,8166
2295,9092
2295,5594
2295,9021
2295,1791
2296,2296
2296,993
2296,4760
2296,149
2296,140
2296,8281
2296,4036
2296,2139
2296,9837
2296,1969
2296,1693
2296,8088
2296,4679
2296,7265
2296,1794
2296,5850
2296,7704
2296,2824
2296,2151
2296,83
2297,2297
2297,4175
2297,2514
2297,656
2297,2393
2297,1401
2297,1580
2297,8561
2297,3150
2297,8654
2297,8581
2297,3878
2297,1521
2297,8159
2297,3234
2297,6237
2297,6422
2297,2907
2297,3902
2297,4093
2298,2298
2298,7737
2298,1647
2298,9213
2298,132
2298,6144
2298,8822
2298,2915
2298,5854
2298,9095
2298,3497
2298,4439
2298,1421
2298,6632
2298,8273
2298,7902
2298,7958
2298,6673
2298,1017
2298,8997
2299,2299
2299,4908
2299,9832
2299,1339
2299,8328
2299,6496
2299,5797
2299,3162
2299,2856
2299,9414
2299,3628
2299,9054
2299,4114
2299,8320
2299,6319
2299,3363
2299,4513
2299,6680
2299,2071
2299,2692
2300,2300
2300,8084
2300,6955
2300,4964
2300,3323
2300,1952
2300,8630
2300,8489
2300,3830
2300,5479
2300,4394
2300,4416
2300,7868
2300,6621
2300,1970
2300,8861
2300,4098
2300,17
2300,3233
2300,1488
2301,2301
2301,1169
2301,3649
2301,3938
2301,5091
2301,3755
2301,5018
2301,604
2301,3442
2301,5699
2301,5248
2301,3001
2301,8076
2301,6611
2301,3724
2301,4139
2301,8245
2301,1146
2301,9748
2301,1346
2302,2302
2302,8490
2302,7922
2302,4450
2302,6822
2302,2179
2302,5684
2302,7524
2302,4005
2302,4214
2302,5182
2302,4212
2302,2344
2302,9926
2302,8585
2302,212
2302,7918
2302,8227
2302,3356
2302,7741
2303,2303
2303,1869
2303,6816
2303,2122
2303,5368
2303,239
2303,2479
2303,6012
2303,4759
2303,6664
2303,8739
2303,7074
2303,2594
2303,4184
2303,7383
2303,5284
2303,6498
2303,1830
2303,6339
2303,9871
2304,2304
2304,2534
2304,9565
2304,5470
2304,6465
2304,1013
2304,7911
2304,3473
2304,6898
2304,672
2304,577
2304,8213
2304,4053
2304,3871
2304,6086
2304,3023
2304,6304
2304,2025
2304,2278
2304,3055
2305,2305
2305,9599
2305,7925
2305,662
2305,8177
2305,3211
2305,6445
2305,2260
2305,4586
2305,8219
2305,5073
2305,2222
2305,7018
2305,6773
2305,1743
2305,1412
2305,3613
2305,8837
2305,2886
2305,1527
2306,2306
2306,5254
2306,9227
2306,723
2306,3617
2306,5654
2306,5481
2306,9613
2306,7700
2306,9145
2306,5356
2306,4152
2306,688
2306,8366
2306,915
2306,8140
2306,5284
2306,2486
2306,7838
2306,4015
2307,2307
2307,438
2307,1704
2307,1935
2307,4918
2307,9298
2307,4499
2307,7823
2307,8674
2307,8424
2307,9345
2307,667
2307,5313
2307,9733
2307,8845
2307,6893
2307,1171
2307,2885
2307,8678
2307,2001
2308,2308
2308,7439
2308,1544
2308,8065
2308,3555
2308,3016
2308,6432
2308,2544
2308,7972
2308,616
2308,2918
2308,410
2308,8002
2308,9514
2308,8046
2308,3247
2308,4189
2308,2120
2308,6486
2308,2989
2309,2309
2309,5844
2309,270
2309,7757
2309,5197
2309,50
2309,9209
2309,336
2309,5307
2309,7816
2309,4275
2309,8760
2309,2315
2309,3874
2309,7983
2309,7014
2309,1509
2309,8993
2309,4268
2309,5689
2310,2310
2310,1894
2310,7390
2310,5600
2310,6865
2310,7117
2310,3850
2310,5528
2310,4071
2310,6209
2310,8157
2310,5318
2310,3833
2310,3151
2310,7983
2310,1265
2310,6947
2310,8993
2310,5785
2310,5307
2311,2311
2311,4485
2311,6080
2311,1434
2311,3508
2311,181
2311,9607
2311,2103
2311,6759
2311,3668
2311,8186
2311,5492
2311,4102
2311,7654
2311,4911
2311,8723
2311,2765
2311,8360
2311,4924
2311,577
2312,2312
2312,1976
2312,2281
2312,4463
2312,3826
2312,3291
2312,8089
2312,7049
2312,5971
2312,5839
2312,9249
2312,3346
2312,7482
2312,4537
2312,9332
2312,4687
2312,7937
2312,1389
2312,9138
2312,3745
2313,2313
2313,1432
2313,5608
2313,550
2313,9971
2313,1331
2313,137
2313,9684
2313,344
2313,9283
2313,8690
2313,6013
2313,3606
2313,9129
2313,2916
2313,293
2313,1522
2313,4381
2313,1015
2313,3445
2314,2314
2314,5221
2314,3351
2314,3671
2314,4296
2314,969
2314,1565
2314,5522
2314,9560
2314,7834
2314,1796
2314,5724
2314,1195
2314,5351
2314,8116
2314,8516
2314,3413
2314,1304
2314,5396
2314,3905
2315,2315
2315,8760
2315,270
2315,226
2315,5242
2315,7816
2315,3648
2315,9223
2315,2309
2315,5129
2315,5197
2315,5307
2315,8391
2315,3874
2315,50
2315,6686
2315,9209
2315,7757
2315,533
2315,3332
2316,2316
2316,1086
2316,3123
2316,5216
2316,3008
2316,8105
2316,2015
2316,1509
2316,7510
2316,49
2316,7983
2316,7140
2316,861
2316,5129
2316,3609
2316,8391
2316,9180
2316,6138
2316,4268
2316,4060
2317,2317
2317,4390
2317,6650
2317,8722
2317,5928
2317,8809
2317,9657
2317,7964
2317,4685
2317,8793
2317,7791
2317,9200
2317,2148
2317,2277
2317,6304
2317,3252
2317,5729
2317,1307
2317,1637
2317,4073
2318,2318
2318,7772
2318,5859
2318,46
2318,1022
2318,2795
2318,8804
2318,370
2318,6614
2318,1398
2318,1955
2318,5488
2318,2932
2318,475
2318,6272
2318,853
2318,4212
2318,6786
2318,9100
2318,4450
2319,2319
2319,299
2319,4537
2319,787
2319,7438
2319,62
2319,8940
2319,698
2319,4197
2319,1726
2319,4278
2319,7579
2319,6623
2319,6033
2319,8156
2319,6674
2319,3554
2319,7937
2319,9847
2319,7491
2320,2320
2320,304
2320,9220
2320,640
2320,1262
2320,1899
2320,2321
2320,8440
2320,9196
2320,6502
2320,5926
2320,9846
2320,7121
2320,9006
2320,1801
2320,7990
2320,821
2320,2195
2320,6807
2320,8575
2321,2321
2321,6555
2321,9220
2321,304
2321,6502
2321,8575
2321,2320
2321,3953
2321,1899
2321,1262
2321,9846
2321,3011
2321,640
2321,7121
2321,9476
2321,1855
2321,2559
2321,3174
2321,9006
2321,730
2322,2322
2322,4062
2322,7090
2322,6460
2322,9502
2322,8607
2322,6391
2322,4179
2322,5535
2322,6076
2322,8128
2322,2561
2322,9149
2322,33
2322,4382
2322,4883
2322,2748
2322,6777
2322,9320
2322,6169
2323,2323
2323,2832
2323,3072
2323,1064
2323,1118
2323,999
2323,503
2323,1926
2323,4764
2323,4167
2323,9757
2323,2787
2323,5346
2323,316
2323,5252
2323,9336
2323,9331
2323,9282
2323,8327
2323,1322
2324,2324
2324,4290
2324,5242
2324,6518
2324,4275
2324,7502
2324,6711
2324,7841
2324,1418
2324,6549
2324,7751
2324,3883
2324,1388
2324,151
2324,1368
2324,4962
2324,5158
2324,9554
2324,7367
2324,282
2325,2325
2325,1714
2325,5729
2325,5088
2325,4331
2325,4310
2325,9470
2325,4073
2325,3949
2325,1788
2325,9061
2325,3464
2325,8308
2325,7895
2325,6388
2325,9728
2325,2839
2325,6086
2325,936
2325,7964
2326,2326
2326,2811
2326,9299
2326,4628
2326,5074
2326,6282
2326,305
2326,8161
2326,5085
2326,5165
2326,7223
2326,8574
2326,8167
2326,7493
2326,527
2326,5090
2326,1645
2326,9799
2326,8978
2326,9855
2327,2327
2327,9654
2327,2104
2327,2034
2327,1896
2327,1149
2327,8195
2327,8963
2327,4744
2327,9028
2327,5525
2327,7959
2327,3981
2327,9469
2327,3365
2327,454
2327,2671
2327,1806
2327,1250
2327,1120
2328,2328
2328,3840
2328,7046
2328,1499
2328,1639
2328,4359
2328,5436
2328,5181
2328,8405
2328,3650
2328,8908
2328,7541
2328,7374
2328,3665
2328,8964
2328,3064
2328,9391
2328,5448
2328,6042
2328,6999
2329,2329
2329,6656
2329,3754
2329,3297
2329,7137
2329,609
2329,2865
2329,4744
2329,9969
2329,8014
2329,6618
2329,1273
2329,8145
2329,1369
2329,2671
2329,905
2329,7628
2329,454
2329,4675
2329,2220
2330,2330
2330,7101
2330,8802
2330,4542
2330,5688
2330,148
2330,7672
2330,7021
2330,5045
2330,6262
2330,1464
2330,4582
2330,7835
2330,1386
2330,4476
2330,2983
2330,5969
2330,9537
2330,8299
2330,7566
2331,2331
2331,9473
2331,8753
2331,2550
2331,4033
2331,1873
2331,3038
2331,1987
2331,1631
2331,4541
2331,6589
2331,2371
2331,619
2331,9427
2331,4601
2331,7977
2331,9232
2331,4298
2331,9438
2331,8013
2332,2332
2332,3413
2332,9005
2332,9280
2332,7526
2332,1403
2332,8415
2332,2159
2332,9628
2332,4929
2332,5724
2332,7006
2332,9747
2332,9097
2332,6598
2332,2412
2332,9617
2332,2444
2332,2087
2332,746
2333,2333
2333,9274
2333,5051
2333,3113
2333,56
2333,5941
2333,4607
2333,7996
2333,4575
2333,4460
2333,2789
2333,9574
2333,7451
2333,2498
2333,3586
2333,8987
2333,2679
2333,7225
2333,228
2333,7503
2334,2334
2334,2555
2334,374
2334,8368
2334,6363
2334,3322
2334,5438
2334,4568
2334,2944
2334,9977
2334,2234
2334,3404
2334,6993
2334,5519
2334,3145
2334,2458
2334,2124
2334,8101
2334,9498
2334,8282
2335,2335
2335,4835
2335,4201
2335,8997
2335,1287
2335,820
2335,2913
2335,9095
2335,9033
2335,3478
2335,7691
2335,5389
2335,3037
2335,6766
2335,7249
2335,1421
2335,8846
2335,7340
2335,895
2335,1097
2336,2336
2336,7765
2336,772
2336,8195
2336,4085
2336,4497
2336,454
2336,9818
2336,5810
2336,5525
2336,394
2336,5814
2336,4627
2336,1896
2336,4977
2336,1104
2336,6656
2336,8597
2336,5560
2336,8083
2337,2337
2337,1538
2337,4602
2337,1829
2337,5514
2337,3255
2337,6818
2337,6510
2337,9564
2337,3047
2337,2450
2337,8518
2337,7993
2337,1892
2337,615
2337,1956
2337,758
2337,786
2337,7532
2337,3763
2338,2338
2338,8528
2338,8310
2338,8196
2338,7255
2338,5815
2338,7950
2338,6978
2338,8625
2338,1850
2338,8335
2338,77
2338,7055
2338,5822
2338,5233
2338,5263
2338,3801
2338,4129
2338,9236
2338,6538
2339,2339
2339,1341
2339,3753
2339,8966
2339,5150
2339,1654
2339,1845
2339,9105
2339,4787
2339,8352
2339,8725
2339,6321
2339,2725
2339,9598
2339,2077
2339,7793
2339,3807
2339,8945
2339,9946
2339,191
2340,2340
2340,9843
2340,5782
2340,9524
2340,6845
2340,9591
2340,9556
2340,3432
2340,3578
2340,2681
2340,494
2340,7017
2340,6848
2340,7920
2340,9143
2340,3838
2340,8026
2340,1486
2340,7092
2340,6239
2341,2341
2341,5098
2341,7731
2341,3056
2341,9265
2341,5738
2341,8844
2341,6877
2341,1451
2341,6303
2341,8765
2341,9312
2341,3426
2341,9786
2341,6443
2341,1236
2341,8356
2341,7066
2341,7727
2341,8592
2342,2342
2342,7322
2342,8502
2342,1837
2342,1216
2342,3801
2342,8533
2342,3591
2342,6978
2342,5624
2342,8880
2342,6882
2342,2939
2342,8196
2342,7376
2342,1405
2342,7104
2342,6043
2342,2032
2342,1549
2343,2343
2343,4786
2343,744
2343,6507
2343,9354
2343,2399
2343,4595
2343,2704
2343,8329
2343,1412
2343,4427
2343,7346
2343,8873
2343,9783
2343,7273
2343,278
2343,8193
2343,5935
2343,2383
2343,3790
2344,2344
2344,8585
2344,8490
2344,9100
2344,7922
2344,6822
2344,9785
2344,2226
2344,2463
2344,9289
2344,7109
2344,1844
2344,4901
2344,8446
2344,2179
2344,4450
2344,4774
2344,4212
2344,9273
2344,475
2345,2345
2345,2084
2345,4457
2345,6966
2345,2068
2345,9699
2345,9406
2345,737
2345,9297
2345,1993
2345,6992
2345,9403
2345,5023
2345,9915
2345,2272
2345,6049
2345,2377
2345,236
2345,9197
2345,2777
2346,2346
2346,9322
2346,4942
2346,7544
2346,5344
2346,1168
2346,60
2346,8057
2346,8573
2346,6106
2346,3068
2346,5039
2346,2625
2346,6179
2346,2808
2346,4323
2346,9522
2346,8278
2346,9673
2346,6501
2347,2347
2347,491
2347,6772
2347,9225
2347,2046
2347,3918
2347,1019
2347,506
2347,7669
2347,2181
2347,5410
2347,8069
2347,3508
2347,3934
2347,7644
2347,4454
2347,1831
2347,5485
2347,3080
2347,7392
2348,2348
2348,3488
2348,1542
2348,6741
2348,52
2348,1891
2348,8015
2348,2089
2348,1027
2348,8382
